date,delta_chern,chern_value,threshold,sigma_magnitude,classification,matched_event,distance_days
2019-06-10 04:00:00,-0.034386429652902464,0.053239896335625064,0.027963303895303656,2.4593967709715123,FALSE_POSITIVE,No known event (closest: Trade War Spike at 56 days),56
2019-08-06 04:00:00,0.020980301682244244,0.04094098567839942,0.016804127814935538,2.4970414309270983,TRUE_POSITIVE_MINOR,Trade War Spike,1
2019-08-14 04:00:00,0.020898255839706517,0.08529774453057916,0.014208151123592057,2.941727696717107,TRUE_POSITIVE_MINOR,Trade War Spike,9
2019-09-04 04:00:00,0.015254690394701245,0.11916420591715998,0.011728577603411545,2.6012856648983664,FALSE_POSITIVE,No known event (closest: Trade War Spike at 30 days),30
2019-09-11 04:00:00,-0.023670765354823153,0.07610224528879535,0.0127782780275522,3.704844315295824,FALSE_POSITIVE,No known event (closest: Trade War Spike at 37 days),37
2019-09-20 04:00:00,0.016309671019409437,0.07420834634961387,0.013445894973776918,2.4259703130535595,FALSE_POSITIVE,No known event (closest: Trade War Spike at 46 days),46
2019-10-17 04:00:00,-0.01790844281198402,0.10257776774515731,0.015251749770352672,2.34837878691081,FALSE_POSITIVE,No known event (closest: Trade War Spike at 73 days),73
2019-10-28 04:00:00,-0.021278139218548348,0.10011352512998065,0.0180264158329138,2.3607731471163933,FALSE_POSITIVE,No known event (closest: Trade War Spike at 84 days),84
2019-11-15 05:00:00,-0.02785003675615301,0.021345611750083232,0.018200895622604407,3.060293002456973,FALSE_POSITIVE,No known event (closest: COVID Begins at 101 days),101
2020-01-28 05:00:00,0.040140826835593696,0.05668661058507149,0.01390232497550823,5.7746926368517375,FALSE_POSITIVE,No known event (closest: COVID Begins at 27 days),27
2020-02-03 05:00:00,0.050633036906892234,0.15038905258253374,0.021945532787521385,4.61442767392579,FALSE_POSITIVE,No known event (closest: COVID Begins at 21 days),21
2020-02-25 05:00:00,-0.04030335463637491,0.1595500556695729,0.023309506148440545,3.458104550110453,TRUE_POSITIVE,COVID Begins,1
2020-03-02 05:00:00,-0.047555748976588236,0.07737287741565174,0.02916482354549843,3.2611717264394993,TRUE_POSITIVE,COVID Begins,7
2020-06-09 04:00:00,-0.01700438578621056,0.053736449588632475,0.01130487358956775,3.0083283375945706,FALSE_POSITIVE,No known event (closest: COVID Bottom at 85 days),85
2020-06-24 04:00:00,0.01955504311932274,0.1043069869644179,0.015068718265297223,2.5954487667816286,FALSE_POSITIVE,No known event (closest: COVID Bottom at 100 days),100
2020-07-09 04:00:00,-0.021695308680649922,0.13888517201836273,0.01617818887162132,2.6820441834136775,FALSE_POSITIVE,No known event (closest: COVID Bottom at 115 days),115
2020-07-14 04:00:00,0.0211224160451286,0.15777391674082314,0.019123716650286914,2.2090283422821684,FALSE_POSITIVE,No known event (closest: COVID Bottom at 120 days),120
2020-07-22 04:00:00,-0.023933922059015678,0.13198050524612326,0.02034364088896215,2.352963482756079,FALSE_POSITIVE,No known event (closest: COVID Bottom at 128 days),128
2020-08-07 04:00:00,-0.022838955919850246,0.055101346895479714,0.022106257922388572,2.0662887405036217,FALSE_POSITIVE,No known event (closest: COVID Bottom at 144 days),144
2020-09-03 04:00:00,0.07049010378800463,0.08178177695505683,0.028449781762597055,4.955405589836757,FALSE_POSITIVE,No known event (closest: Meme Stock Chaos at 146 days),146
2020-09-09 04:00:00,0.054522939567552275,0.13727700146983476,0.030483998364782005,3.5771514559941933,FALSE_POSITIVE,No known event (closest: Meme Stock Chaos at 140 days),140
2020-10-01 04:00:00,-0.07048505977368325,0.15689692165994518,0.036734108190781614,3.837581106235833,FALSE_POSITIVE,No known event (closest: Meme Stock Chaos at 118 days),118
2020-10-26 04:00:00,0.05410532368302934,0.20823267380701313,0.037986877333759286,2.8486323425666495,FALSE_POSITIVE,No known event (closest: Meme Stock Chaos at 93 days),93
2020-11-20 05:00:00,-0.04631199738704067,0.16704708416446026,0.041980927684398685,2.20633511175369,FALSE_POSITIVE,No known event (closest: Meme Stock Chaos at 68 days),68
2021-01-04 05:00:00,0.030357513049101705,0.060689327458575235,0.030073460366128336,2.0188905885465243,FALSE_POSITIVE,No known event (closest: Meme Stock Chaos at 23 days),23
2021-01-27 05:00:00,0.03171581514303971,0.11338229827990277,0.02763217030613398,2.2955717767850627,TRUE_POSITIVE_MINOR,Meme Stock Chaos,0
2021-02-23 05:00:00,0.07491106854746676,0.34871777120621716,0.040992146495115296,3.6548985575270283,FALSE_POSITIVE,No known event (closest: Meme Stock Chaos at 27 days),27
2021-03-24 04:00:00,-0.0631052173013174,0.3261328448158213,0.05326782985708251,2.3693556681632644,FALSE_POSITIVE,No known event (closest: Meme Stock Chaos at 56 days),56
2021-07-19 04:00:00,-0.033411094144966805,0.025336929347348117,0.02341051781796243,2.85436609346002,FALSE_POSITIVE,No known event (closest: Omicron Variant at 135 days),135
2021-08-16 04:00:00,-0.02714975151964876,0.03235789929773449,0.022403618320568225,2.4236934526529783,FALSE_POSITIVE,No known event (closest: Omicron Variant at 107 days),107
2021-11-26 05:00:00,0.03760937352281807,0.04017564927108284,0.011090157153132085,6.782478012441225,TRUE_POSITIVE_MINOR,Omicron Variant,5
2021-12-09 05:00:00,0.026693295536615202,0.2283804439820322,0.025694512221360367,2.077742928657313,TRUE_POSITIVE_MINOR,Omicron Variant,8
2021-12-16 05:00:00,0.03977462094018647,0.4269946595600951,0.035167205866965236,2.2620290671172865,FALSE_POSITIVE,No known event (closest: Omicron Variant at 15 days),15
2021-12-23 05:00:00,-0.0376101364803777,0.4062697669065096,0.03692732241738474,2.0369815095324375,FALSE_POSITIVE,No known event (closest: Omicron Variant at 22 days),22
2021-12-28 05:00:00,-0.06330234841815446,0.28935407734627855,0.043766183611325775,2.892751581007083,FALSE_POSITIVE,No known event (closest: Fed Pivot Fears Start at 27 days),27
2022-01-07 05:00:00,-0.06146438507953603,0.21831174155665492,0.04892894044262417,2.5123938725634725,FALSE_POSITIVE,No known event (closest: Fed Pivot Fears Start at 17 days),17
2022-04-14 04:00:00,0.06619621485001345,0.17668309470606572,0.027692734586389923,4.780764040727616,FALSE_POSITIVE,No known event (closest: First Rate Hike at 29 days),29
2022-05-12 04:00:00,-0.06605968441249324,0.06592092953104298,0.02764604431970953,4.778961044014365,FALSE_POSITIVE,No known event (closest: Bear Market Official at 32 days),32
2022-07-26 04:00:00,0.03527039957465644,0.08805108373571809,0.022397733374946986,3.149461508824656,FALSE_POSITIVE,No known event (closest: Bear Market Official at 43 days),43
2022-08-22 04:00:00,-0.03172542560430605,0.08934174617816504,0.02477342939380811,2.5612461722586963,FALSE_POSITIVE,No known event (closest: Bear Market Official at 70 days),70
2022-09-23 04:00:00,-0.07286283509341414,0.032694151139994396,0.038456241465198895,3.7893893067710014,FALSE_POSITIVE,No known event (closest: Bear Market Official at 102 days),102
2022-12-08 05:00:00,-0.02723061240230807,0.06111425947836568,0.025405973914715173,2.1436385390080295,FALSE_POSITIVE,No known event (closest: SVB Collapse at 92 days),92
2022-12-14 05:00:00,0.04627687184327192,0.17704714748783593,0.030794915588747807,3.0054878189165155,FALSE_POSITIVE,No known event (closest: SVB Collapse at 86 days),86
2023-01-09 05:00:00,-0.03151633058476069,0.1438854380379818,0.02597260154607701,2.426890546859448,FALSE_POSITIVE,No known event (closest: SVB Collapse at 60 days),60
2023-03-22 04:00:00,0.032259797553930894,0.1068061800149542,0.0299636945508275,2.153259004773828,FALSE_POSITIVE,No known event (closest: SVB Collapse at 12 days),12
2023-04-19 04:00:00,-0.04113672044538144,0.05037056721400486,0.02499515529500387,3.2915755041221137,FALSE_POSITIVE,No known event (closest: SVB Collapse at 40 days),40
2023-05-10 04:00:00,0.04395425261665514,0.1305077132059655,0.02709462197956844,3.2445001557726285,FALSE_POSITIVE,No known event (closest: SVB Collapse at 61 days),61
2023-06-07 04:00:00,-0.04520992180340798,0.1234028120589994,0.03017281025655412,2.996732582679302,FALSE_POSITIVE,No known event (closest: SVB Collapse at 89 days),89
2023-09-15 04:00:00,0.05151365321675132,0.10715751075054013,0.015837588492120944,6.505239511984907,FALSE_POSITIVE,No known event (closest: SVB Collapse at 189 days),189
2023-10-12 04:00:00,-0.0503429236740236,0.05208296767005341,0.021320215657682034,4.722552949963636,FALSE_POSITIVE,No known event (closest: SVB Collapse at 216 days),216
2023-10-25 04:00:00,0.030912411348260668,0.049618955236507695,0.023857856411733953,2.5913821271098847,FALSE_POSITIVE,No known event (closest: SVB Collapse at 229 days),229
2023-11-10 05:00:00,0.066226765536076,0.12915728213001376,0.029353728668916203,4.512323887915887,FALSE_POSITIVE,No known event (closest: SVB Collapse at 245 days),245
2023-11-21 05:00:00,-0.03069178084629856,0.11281184155419813,0.030569957839974893,2.0079701128121523,FALSE_POSITIVE,No known event (closest: SVB Collapse at 256 days),256
2023-12-08 05:00:00,-0.07029077357473855,0.02609134831199478,0.035713361169879144,3.9363852223476625,FALSE_POSITIVE,No known event (closest: SVB Collapse at 273 days),273
2024-02-01 05:00:00,0.040536506938819133,0.07032822561817123,0.03072544208600218,2.6386280676030798,FALSE_POSITIVE,No known event (closest: SVB Collapse at 328 days),328
2024-02-29 05:00:00,-0.04096590499329593,0.04309502042519513,0.026577074793105993,3.0828001435223675,FALSE_POSITIVE,No known event (closest: SVB Collapse at 356 days),356
2024-03-18 04:00:00,0.029224576039629878,0.07986944025228086,0.021458102943400347,2.7238732255796347,FALSE_POSITIVE,No known event (closest: SVB Collapse at 374 days),374
2024-04-12 04:00:00,0.028043120830365004,0.15065173970487622,0.023721925476508962,2.3643207932792114,FALSE_POSITIVE,No known event (closest: SVB Collapse at 399 days),399
2024-05-09 04:00:00,-0.03780486682102594,0.021057509068310533,0.025332873804816546,2.98464888842087,FALSE_POSITIVE,No known event (closest: SVB Collapse at 426 days),426
